date,drive_id,tbw,erase_count
2025-08-26,DRV00164,1747142,10476
2025-08-26,DRV00165,2114882,12696
2025-08-26,DRV00166,2067120,12408
2025-08-26,DRV00167,2218570,13312
2025-08-26,DRV00168,20622026,12379
2025-08-26,DRV00169,2168176580,13005
2025-08-26,DRV00170,1724053,10333
2025-08-26,DRV00171,2003855910,12023
2025-08-26,DRV00172,2122931,12736
2025-08-26,DRV00173,21899079,13130
2025-08-26,DRV00174,1977942,11875
2025-08-26,DRV00175,1887841,11326
2025-08-26,DRV00176,21662038,12996
2025-08-26,DRV00177,20886232,12538
2025-08-26,DRV00178,1935794450,11614
2025-08-26,DRV00179,19852723,11909
2025-08-26,DRV00180,23211320,13920
2025-08-26,DRV00181,2198923,13197
2025-08-26,DRV00182,22453453,13476
2025-08-26,DRV00183,2169823610,13026
2025-08-26,DRV00184,1960794,11767
2025-08-26,DRV00185,2250091760,13493
2025-08-26,DRV00186,2053683,12324
2025-08-26,DRV00187,1862751,11170
2025-08-26,DRV00188,1969784,11820
2025-08-26,DRV00189,19682071,11804
2025-08-26,DRV00190,21259268,12751
2025-08-26,DRV00191,1970817,11816
2025-08-26,DRV00192,1892226,11358
2025-08-26,DRV00193,2057259,12352
2025-08-26,DRV00194,2456410,14732
2025-08-26,DRV00195,2128662,12767
2025-08-26,DRV00196,1874388660,11246
2025-08-26,DRV00197,20355146,12215
2025-08-26,DRV00198,22824387,13694
2025-08-26,DRV00199,1942939,11656
2025-08-26,DRV00200,1905584,11439
2025-08-26,DRV00201,19592535,11755
2025-08-26,DRV00202,1970335,11814
2025-08-26,DRV00203,19162808,11502
2025-08-26,DRV00204,2132525,12796
2025-08-26,DRV00205,21826612,13094
2025-08-26,DRV00206,18450399,11069
2025-08-26,DRV00207,2178407110,13077
2025-08-26,DRV00208,19401062,11644
2025-08-26,DRV00209,2056487,12340
2025-08-26,DRV00210,1922660,11536
2025-08-26,DRV00211,2085596,12516
2025-08-26,DRV00212,2112657,12679
2025-08-26,DRV00213,1916525,11499
2025-08-26,DRV00214,1910814,11469
2025-08-26,DRV00215,20234841,12146
2025-08-26,DRV00216,18341726,10998
2025-08-26,DRV00217,2148962,12884
2025-08-26,DRV00218,2236367820,13416
2025-08-26,DRV00219,2013682,12082
2025-08-26,DRV00220,1779529,10676
2025-08-26,DRV00221,19469937,11688
2025-08-26,DRV00222,1998621,11989
2025-08-26,DRV00223,19816034,11888
2025-08-26,DRV00224,1989711,11940
2025-08-26,DRV00225,2087567,12532
2025-08-26,DRV00226,1974101,11844
2025-08-26,DRV00227,2147179,12885
2025-08-26,DRV00228,21110440,12658
2025-08-26,DRV00229,2156347,12939
2025-08-26,DRV00230,20367085,12218
2025-08-26,DRV00231,1915381,11499
2025-08-26,DRV00232,2289604680,13739
2025-08-26,DRV00233,2057843,12334
2025-08-26,DRV00234,2141677,12855
2025-08-26,DRV00235,19645867,11784
2025-08-26,DRV00236,1936294,11627
2025-08-26,DRV00237,2118736,12714
2025-08-26,DRV00238,2440409210,14638
2025-08-26,DRV00239,20616407,12364
2025-08-26,DRV00240,2315669500,13892
2025-08-26,DRV00241,20358897,12208
2025-08-26,DRV00242,18950294,11369
2025-08-26,DRV00243,2235328,13411
2025-08-26,DRV00244,2141788,12850
2025-08-26,DRV00245,2112746,12670
2025-08-26,DRV00246,1965987,11791
2025-08-26,DRV00247,1835953770,11008
2025-08-26,DRV00248,22642156,13588
2025-08-26,DRV00249,1986114,11915
2025-08-26,DRV00250,2275941,13658
2025-08-26,DRV00251,1974407,11848
2025-08-26,DRV00252,21101768,12650
2025-08-26,DRV00253,2181674,13100
2025-08-26,DRV00254,2252141,13513
2025-08-26,DRV00255,2145742710,12880
2025-08-26,DRV00256,2141139,12843
2025-08-26,DRV00257,2175884570,13053
2025-08-26,DRV00258,2015310,12087
2025-08-26,DRV00259,2253144,13518
2025-08-26,DRV00260,1891731,11348
2025-08-26,DRV00261,2035778840,12215
2025-08-26,DRV00262,2263384300,13583
2025-08-26,DRV00263,2176642250,13058
2025-08-26,DRV00264,1725515,10353
2025-08-26,DRV00265,2126200410,12758
2025-08-26,DRV00266,1970537,11821
2025-08-26,DRV00267,2124980390,12739
2025-08-26,DRV00268,21104001,12656
2025-08-26,DRV00269,2199438,13194
2025-08-26,DRV00270,1978924,11878
2025-08-26,DRV00271,2004962,12034
2025-08-26,DRV00272,2144988470,12873
2025-08-26,DRV00273,18852821,11313
2025-08-26,DRV00274,21584305,12955
2025-08-26,DRV00275,1938298,11629
2025-08-26,DRV00276,20466679,12281
2025-08-26,DRV00277,2304937,13824
2025-08-26,DRV00278,2083847,12500
2025-08-26,DRV00279,2151823,12911
2025-08-26,DRV00280,2141705,12848
2025-08-26,DRV00281,2401857,14407
2025-08-26,DRV00282,1990114,11932
2025-08-26,DRV00283,1958393,11755
2025-08-26,DRV00284,2064149,12380
2025-08-26,DRV00285,22492821,13497
2025-08-26,DRV00286,19435042,11653
2025-08-26,DRV00287,2036903,12227
2025-08-26,DRV00288,20216507,12125
2025-08-26,DRV00289,19647593,11781
2025-08-26,DRV00290,1910113,11451
2025-08-26,DRV00291,2249209,13492
2025-08-26,DRV00292,2030202,12187
2025-08-26,DRV00293,2069198,12419
2025-08-26,DRV00294,21255600,12757
2025-08-26,DRV00295,20165686,12109
2025-08-26,DRV00296,1991742,11944
2025-08-26,DRV00297,2146935,12883
2025-08-26,DRV00298,2294745,13768
2025-08-26,DRV00299,1946192,11676
2025-08-26,DRV00300,2206888,13241
2025-08-26,DRV00301,1985753,11914
2025-08-26,DRV00302,20638602,12385
2025-08-26,DRV00303,1955723,11745
2025-08-26,DRV00304,1767117,10605
2025-08-26,DRV00305,2113493,12680
2025-08-26,DRV00306,2126225,12760
2025-08-26,DRV00307,2223141430,13341
2025-08-26,DRV00308,1966087,11786
2025-08-26,DRV00309,2144153,12867
2025-08-26,DRV00310,2086488260,12520
2025-08-26,DRV00311,2214469,13291
2025-08-26,DRV00312,2293816,13760
2025-08-26,DRV00313,1882697,11298
2025-08-26,DRV00314,2109519,12642
2025-08-26,DRV00315,2331167,13990
2025-08-26,DRV00316,2150430,12889
2025-08-26,DRV00317,22776309,13656
2025-08-26,DRV00318,1991902,11946
2025-08-26,DRV00319,2274486570,13649
2025-08-26,DRV00320,1880507,11282
2025-08-26,DRV00321,1689277,10132
2025-08-26,DRV00322,2153583,12913
2025-08-26,DRV00323,22078040,13255
2025-08-26,DRV00324,1669188,10004
2025-08-26,DRV00325,2180772,13082
2025-08-26,DRV00326,2056286,12332
2025-08-26,DRV00327,1862290880,11172
2025-08-26,DRV00328,2222704,13338
2025-08-26,DRV00329,1935635,11613
2025-08-26,DRV00330,1881147,11280
2025-08-26,DRV00331,2107708,12646
2025-08-26,DRV00332,2192042,13151
2025-08-26,DRV00333,1968854,11817
2025-08-26,DRV00334,2210027,13260
2025-08-26,DRV00335,21829342,13101
2025-08-26,DRV00336,1960067700,11749
2025-08-26,DRV00337,21791888,13076
2025-08-26,DRV00338,2337260,14025
2025-08-26,DRV00339,2117042,12690
2025-08-26,DRV00340,2129109,12771
2025-08-26,DRV00341,20018590,12005
2025-08-26,DRV00342,2253704,13523
2025-08-26,DRV00343,1869238,11207
2025-08-26,DRV00344,2015095,12093
2025-08-26,DRV00345,2202917,13215
2025-08-26,DRV00346,1995654,11972
2025-08-26,DRV00347,20208535,12125
2025-08-26,DRV00348,2172311,13029
2025-08-26,DRV00349,2073963,12446
2025-08-26,DRV00350,2096304,12579
2025-08-26,DRV00351,19439647,11655
2025-08-26,DRV00352,2104752990,12631
2025-08-26,DRV00353,2017139240,12095
2025-08-26,DRV00354,19962510,11975
2025-08-26,DRV00355,17961103,10776
2025-08-26,DRV00356,21777836,13064
2025-08-26,DRV00357,2202720490,13213
2025-08-26,DRV00358,19528615,11717
2025-08-26,DRV00359,2189068330,13128
2025-08-26,DRV00360,2299936870,13798
2025-08-26,DRV00361,1959734,11761
2025-08-26,DRV00362,2275634,13653
2025-08-26,DRV00363,20695820,12415
2025-08-26,DRV00364,2056125,12335
2025-08-26,DRV00365,2122827360,12740
2025-08-26,DRV00366,18632288,11182
2025-08-26,DRV00367,2091687,12549
2025-08-26,DRV00368,2075222,12454
2025-08-26,DRV00369,1845808,11067
2025-08-26,DRV00370,2165043,12995
2025-08-26,DRV00371,2131561,12788
2025-08-26,DRV00372,2221172490,13326
2025-08-26,DRV00373,1948871,11690
2025-08-26,DRV00374,1819525,10922
2025-08-26,DRV00375,1931155410,11588
2025-08-26,DRV00376,2014739,12088
2025-08-26,DRV00377,2017211,12108
2025-08-26,DRV00378,2137431,12828
2025-08-26,DRV00379,2055969,12334
2025-08-26,DRV00380,1872080,11240
2025-08-26,DRV00381,20922169,12556
2025-08-26,DRV00382,1852211,11121
2025-08-26,DRV00383,24350442,14606
2025-08-26,DRV00384,1741700,10448
2025-08-26,DRV00385,1999389,11993
2025-08-26,DRV00386,2170456,13026
2025-08-26,DRV00387,1844456,11075
2025-08-26,DRV00388,2110551630,12659
2025-08-26,DRV00389,1988987,11933
2025-08-26,DRV00390,1786265,10720
2025-08-26,DRV00391,2414499,14487
2025-08-26,DRV00392,1862435,11180
2025-08-26,DRV00393,2259893,13556
2025-08-26,DRV00394,2050670090,12302
2025-08-26,DRV00395,2000489850,12004
2025-08-26,DRV00396,1965309910,11790
2025-08-26,DRV00397,18870532,11311
2025-08-26,DRV00398,2131302050,12792
2025-08-26,DRV00399,1908630,11454
2025-08-26,DRV00400,1957115,11737
2025-08-26,DRV00401,1834397,11013
2025-08-26,DRV00402,1892544560,11353
2025-08-26,DRV00403,1844700,11068
2025-08-26,DRV00404,1905057,11429
2025-08-26,DRV00405,2283158,13694
2025-08-26,DRV00406,2333243,13991
2025-08-26,DRV00407,2235238,13412
2025-08-26,DRV00408,2196113870,13172
2025-08-26,DRV00409,19390365,11635
2025-08-26,DRV00410,2184272,13102
2025-08-26,DRV00411,1936911400,11617
2025-08-26,DRV00412,1987827,11924
2025-08-26,DRV00413,20961492,12584
2025-08-26,DRV00414,1991851470,11947
2025-08-26,DRV00415,2406707,14444
2025-08-26,DRV00416,19464167,11675
2025-08-26,DRV00417,21351378,12797
2025-08-26,DRV00418,2085254,12514
2025-08-26,DRV00419,2107002,12646
2025-08-26,DRV00420,1717237,10305
2025-08-26,DRV00421,2046584,12285
2025-08-26,DRV00422,1922830,11535
2025-08-26,DRV00423,2256381,13537
2025-08-26,DRV00424,2109615,12662
2025-08-26,DRV00425,20126578,12071
2025-08-26,DRV00426,18689056,11209
2025-08-26,DRV00427,2143483,12852
2025-08-26,DRV00428,18019358,10812
2025-08-26,DRV00429,2036920,12219
2025-08-26,DRV00430,22110502,13280
2025-08-26,DRV00431,2028540,12168
2025-08-26,DRV00432,22423867,13458
2025-08-26,DRV00433,2087665,12516
2025-08-26,DRV00434,1688418,10122
2025-08-26,DRV00435,1878596,11274
2025-08-26,DRV00436,2361639900,14171
2025-08-26,DRV00437,2171951310,13036
2025-08-26,DRV00438,20312988,12181
2025-08-26,DRV00439,22761555,13662
2025-08-26,DRV00440,1812040,10873
2025-08-26,DRV00441,19559994,11727
2025-08-26,DRV00442,2048240710,12292
2025-08-26,DRV00443,2094598,12565
2025-08-26,DRV00444,24239620,14545
2025-08-26,DRV00445,2132623980,12797
2025-08-26,DRV00446,20903546,12549
2025-08-26,DRV00447,2165179,12998
2025-08-26,DRV00448,20005454,12005
2025-08-26,DRV00449,20127925,12072
2025-08-26,DRV00450,2349942,14093
2025-08-26,DRV00451,2587864,15520
2025-08-26,DRV00452,22413770,13450
2025-08-26,DRV00453,1977516,11855
2025-08-26,DRV00454,20407178,12236
2025-08-26,DRV00455,2059055440,12362
2025-08-26,DRV00456,1973452,11836
2025-08-26,DRV00457,1918738,11512
2025-08-26,DRV00458,21797838,13073
2025-08-26,DRV00459,1931993790,11591
2025-08-26,DRV00460,1720529,10329
2025-08-26,DRV00461,1938429,11635
2025-08-26,DRV00462,1865994,11186
2025-08-26,DRV00463,2069878,12408
2025-08-26,DRV00464,2092520,12554
2025-08-26,DRV00465,18712985,11228
2025-08-26,DRV00466,2042924,12253
2025-08-26,DRV00467,20861181,12521
2025-08-26,DRV00468,1992402,11951
2025-08-26,DRV00469,2319131,13914
2025-08-26,DRV00470,2059100,12352
2025-08-26,DRV00471,2323684,13946
2025-08-26,DRV00472,20374424,12230
2025-08-26,DRV00473,2015486,12094
2025-08-26,DRV00474,2017187,12101
2025-08-26,DRV00475,1774734,10642
2025-08-26,DRV00476,2085215,12504
2025-08-26,DRV00477,1761150,10563
2025-08-26,DRV00478,1966864,11795
2025-08-26,DRV00479,2130511,12795
2025-08-26,DRV00480,2050284020,12304
2025-08-26,DRV00481,1927601,11562
2025-08-26,DRV00482,2141027790,12844
2025-08-26,DRV00483,1943617,11659
2025-08-26,DRV00484,19389918,11636
2025-08-26,DRV00485,1737520,10420
2025-08-26,DRV00486,1922457,11535
2025-08-26,DRV00487,1943406220,11659
2025-08-26,DRV00488,18510106,11110
2025-08-26,DRV00489,18775667,11257
2025-08-26,DRV00490,1955991,11730
2025-08-26,DRV00491,1857195520,11141
2025-08-26,DRV00492,2332809,13997
2025-08-26,DRV00493,1942882,11653
2025-08-26,DRV00494,2124967200,12741
2025-08-26,DRV00495,17683983,10608
2025-08-26,DRV00496,2071174,12421
2025-08-26,DRV00497,2090881,12547
2025-08-26,DRV00498,1960951,11759
2025-08-26,DRV00499,2198975,13198
2025-08-26,DRV00500,2086530,12519
2025-08-27,DRV00001,2104486620,12626
2025-08-27,DRV00002,2207178,13250
2025-08-27,DRV00003,23293837,13962
2025-08-27,DRV00004,20493574,12297
2025-08-27,DRV00005,2293606,13764
2025-08-27,DRV00006,2126596,12759
2025-08-27,DRV00007,19458172,11671
2025-08-27,DRV00008,1854140,11129
2025-08-27,DRV00009,2100560670,12598
2025-08-27,DRV00010,1961630,11766
2025-08-27,DRV00011,2005518,12037
2025-08-27,DRV00012,2081490,12493
2025-08-27,DRV00013,1915392,11483
2025-08-27,DRV00014,2167659970,13006
2025-08-27,DRV00015,2083793,12505
2025-08-27,DRV00016,2098420,12590
2025-08-27,DRV00017,2236337,13412
2025-08-27,DRV00018,2556307200,15336
2025-08-27,DRV00019,1930650,11575
2025-08-27,DRV00020,1875809,11246
2025-08-27,DRV00021,2139243,12827
2025-08-27,DRV00022,2121397,12740
2025-08-27,DRV00023,24443091,14672
2025-08-27,DRV00024,2600978350,15610
2025-08-27,DRV00025,19765380,11854
2025-08-27,DRV00026,1986911,11920
2025-08-27,DRV00027,22220153,13328
2025-08-27,DRV00028,2099340,12601
2025-08-27,DRV00029,20726507,12442
2025-08-27,DRV00030,24573010,14756
2025-08-27,DRV00031,21282143,12774
2025-08-27,DRV00032,2333500900,14006
2025-08-27,DRV00033,21476870,12884
2025-08-27,DRV00034,2152271,12919
2025-08-27,DRV00035,20670098,12399
2025-08-27,DRV00036,22022991,13213
2025-08-27,DRV00037,2128716860,12778
2025-08-27,DRV00038,1964311410,11782
2025-08-27,DRV00039,19347196,11607
2025-08-27,DRV00040,2358743,14151
2025-08-27,DRV00041,23342833,14001
2025-08-27,DRV00042,1970362,11830
2025-08-27,DRV00043,20597929,12363
2025-08-27,DRV00044,2073286,12443
2025-08-27,DRV00045,21194690,12730
2025-08-27,DRV00046,1960821,11773
2025-08-27,DRV00047,1797697,10789
2025-08-27,DRV00048,1795641,10766
2025-08-27,DRV00049,1934083780,11596
2025-08-27,DRV00050,21692917,13017
2025-08-27,DRV00051,2055069,12325
2025-08-27,DRV00052,1878436,11268
2025-08-27,DRV00053,2152711,12910
2025-08-27,DRV00054,1862007,11168
2025-08-27,DRV00055,2088281,12522
2025-08-27,DRV00056,21798829,13071
2025-08-27,DRV00057,2326637,13963
2025-08-27,DRV00058,1816438,10903
2025-08-27,DRV00059,2131453690,12782
2025-08-27,DRV00060,2227064,13358
2025-08-27,DRV00061,2107919,12638
2025-08-27,DRV00062,2065110,12392
2025-08-27,DRV00063,1963830,11781
2025-08-27,DRV00064,2033102,12204
2025-08-27,DRV00065,1797754,10777
2025-08-27,DRV00066,22569331,13543
2025-08-27,DRV00067,21451120,12870
2025-08-27,DRV00068,2503531,15021
2025-08-27,DRV00069,1839958,11036
2025-08-27,DRV00070,2278497,13670
2025-08-27,DRV00071,2164054830,12988
2025-08-27,DRV00072,18557057,11149
2025-08-27,DRV00073,22138005,13288
2025-08-27,DRV00074,1967520,11798
2025-08-27,DRV00075,2180284800,13084
2025-08-27,DRV00076,2173194300,13033
2025-08-27,DRV00077,1884012,11301
2025-08-27,DRV00078,2380131,14289
2025-08-27,DRV00079,2087774,12533
2025-08-27,DRV00080,2283365,13696
2025-08-27,DRV00081,2229559,13373
2025-08-27,DRV00082,2183250280,13097
2025-08-27,DRV00083,2150714,12904
2025-08-27,DRV00084,2022114,12136
2025-08-27,DRV00085,2428047260,14572
2025-08-27,DRV00086,2133048,12799
2025-08-27,DRV00087,1906474,11441
2025-08-27,DRV00088,2083136,12495
2025-08-27,DRV00089,1816231,10901
2025-08-27,DRV00090,1787754,10726
2025-08-27,DRV00091,2203890230,13223
2025-08-27,DRV00092,18401095,11048
2025-08-27,DRV00093,2317989,13905
2025-08-27,DRV00094,2156328120,12943
2025-08-27,DRV00095,26137852,15676
2025-08-27,DRV00096,2236386,13416
2025-08-27,DRV00097,2277215860,13663
2025-08-27,DRV00098,20595985,12365
2025-08-27,DRV00099,2036723,12225
2025-08-27,DRV00100,2197428,13193
2025-08-27,DRV00101,1920270070,11516
2025-08-27,DRV00102,2306627,13843
2025-08-27,DRV00103,2185975,13123
2025-08-27,DRV00104,2206238,13221
2025-08-27,DRV00105,2149609420,12894
2025-08-27,DRV00106,2230222,13378
2025-08-27,DRV00107,2113555,12685
2025-08-27,DRV00108,2045907,12272
2025-08-27,DRV00109,1968116,11803
2025-08-27,DRV00110,2141325,12848
2025-08-27,DRV00111,2035491,12209
2025-08-27,DRV00112,2115460,12691
2025-08-27,DRV00113,2548866,15292
2025-08-27,DRV00114,2048380400,12284
2025-08-27,DRV00115,19931924,11957
2025-08-27,DRV00116,1732304,10398
2025-08-27,DRV00117,20689508,12407
2025-08-27,DRV00118,1920338,11521
2025-08-27,DRV00119,2229894,13379
2025-08-27,DRV00120,2052964,12318
2025-08-27,DRV00121,2273292,13642
2025-08-27,DRV00122,2266804290,13601
2025-08-27,DRV00123,21689066,13018
2025-08-27,DRV00124,2151788,12904
2025-08-27,DRV00125,2065461,12393
2025-08-27,DRV00126,2080805,12482
2025-08-27,DRV00127,2193328750,13160
2025-08-27,DRV00128,1777820,10659
2025-08-27,DRV00129,2021218110,12122
2025-08-27,DRV00130,19600404,11758
2025-08-27,DRV00131,20701658,12427
2025-08-27,DRV00132,2066845,12403
2025-08-27,DRV00133,2005439,12032
2025-08-27,DRV00134,2351405,14103
2025-08-27,DRV00135,1995159,11981
2025-08-27,DRV00136,2548281,15301
2025-08-27,DRV00137,1985863,11914
2025-08-27,DRV00138,2112276,12681
2025-08-27,DRV00139,2104875960,12629
2025-08-27,DRV00140,2228917520,13376
2025-08-27,DRV00141,1927680,11568
2025-08-27,DRV00142,2357126,14142
2025-08-27,DRV00143,2161806,12964
2025-08-27,DRV00144,1903924280,11419
2025-08-27,DRV00145,1805748,10831
2025-08-27,DRV00146,2083731,12502
2025-08-27,DRV00147,1948144,11682
2025-08-27,DRV00148,1805276,10835
2025-08-27,DRV00149,2068562,12406
2025-08-27,DRV00150,1836956,11023
2025-08-27,DRV00151,2362279,14167
2025-08-27,DRV00152,2049922,12303
2025-08-27,DRV00153,2120900090,12719
2025-08-27,DRV00154,21615277,12970
2025-08-27,DRV00155,2168934,13004
2025-08-27,DRV00156,19130603,11473
2025-08-27,DRV00157,2122659820,12738
2025-08-27,DRV00158,20638929,12389
2025-08-27,DRV00159,2199155550,13194
2025-08-27,DRV00160,2129318,12781
2025-08-27,DRV00161,1881884,11302
2025-08-27,DRV00162,2181149,13088
2025-08-27,DRV00163,2075233050,12456
2025-08-27,DRV00164,18435007,11068
2025-08-27,DRV00165,2125926,12763
2025-08-27,DRV00166,2070282,12411
2025-08-27,DRV00167,2224430,13342
2025-08-27,DRV00168,2069629,12425
2025-08-27,DRV00169,22154601,13290
2025-08-27,DRV00170,1730593,10392
2025-08-27,DRV00171,2119472910,12723
2025-08-27,DRV00172,2131272,12790
2025-08-27,DRV00173,2196937,13173
2025-08-27,DRV00174,1986463,11917
2025-08-27,DRV00175,1891311,11344
2025-08-27,DRV00176,21947999,13172
2025-08-27,DRV00177,2162023230,12978
2025-08-27,DRV00178,1942359,11657
2025-08-27,DRV00179,1989249,11930
2025-08-27,DRV00180,2327114,13961
2025-08-27,DRV00181,22732829,13637
2025-08-27,DRV00182,23403931,14041
2025-08-27,DRV00183,2175663,13058
2025-08-27,DRV00184,2023887260,12134
2025-08-27,DRV00185,23325229,13991
2025-08-27,DRV00186,21255476,12754
2025-08-27,DRV00187,1866316,11190
2025-08-27,DRV00188,1978122,11867
2025-08-27,DRV00189,1974193,11846
2025-08-27,DRV00190,21826643,13089
2025-08-27,DRV00191,19967968,11987
2025-08-27,DRV00192,1904482,11418
2025-08-27,DRV00193,2062017,12368
2025-08-27,DRV00194,2461423,14766
2025-08-27,DRV00195,2133116,12793
2025-08-27,DRV00196,1884259,11308
2025-08-27,DRV00197,20871560,12521
2025-08-27,DRV00198,2337506440,14021
2025-08-27,DRV00199,1948832,11689
2025-08-27,DRV00200,1972773180,11832
2025-08-27,DRV00201,1962808,11777
2025-08-27,DRV00202,2020636100,12114
2025-08-27,DRV00203,1956197090,11737
2025-08-27,DRV00204,22027852,13215
2025-08-27,DRV00205,2187157,13124
2025-08-27,DRV00206,1852359,11128
2025-08-27,DRV00207,2181783,13093
2025-08-27,DRV00208,1945409,11682
2025-08-27,DRV00209,2061662,12376
2025-08-27,DRV00210,19926024,11956
2025-08-27,DRV00211,21144103,12690
2025-08-27,DRV00212,2198305200,13194
2025-08-27,DRV00213,19867515,11916
2025-08-27,DRV00214,19721501,11833
2025-08-27,DRV00215,2026601,12168
2025-08-27,DRV00216,18761537,11258
2025-08-27,DRV00217,2154077,12927
2025-08-27,DRV00218,2298863890,13794
2025-08-27,DRV00219,2022586,12142
2025-08-27,DRV00220,18752230,11249
2025-08-27,DRV00221,1952133,11721
2025-08-27,DRV00222,20259088,12166
2025-08-27,DRV00223,1995118,11965
2025-08-27,DRV00224,1995256,11981
2025-08-27,DRV00225,2091963,12556
2025-08-27,DRV00226,1978362,11873
2025-08-27,DRV00227,2151116,12902
2025-08-27,DRV00228,2120669,12718
2025-08-27,DRV00229,2277090510,13665
2025-08-27,DRV00230,2084764580,12511
2025-08-27,DRV00231,1985147530,11905
2025-08-27,DRV00232,23402965,14037
2025-08-27,DRV00233,2133182680,12801
2025-08-27,DRV00234,21936772,13162
2025-08-27,DRV00235,1969655,11819
2025-08-27,DRV00236,1941192,11649
2025-08-27,DRV00237,2123473,12741
2025-08-27,DRV00238,25084262,15055
2025-08-27,DRV00239,21002834,12589
2025-08-27,DRV00240,23707774,14221
2025-08-27,DRV00241,20877488,12526
2025-08-27,DRV00242,1900658,11410
2025-08-27,DRV00243,2243107,13461
2025-08-27,DRV00244,22525679,13517
2025-08-27,DRV00245,2119512,12712
2025-08-27,DRV00246,1971734,11830
2025-08-27,DRV00247,1843894,11068
2025-08-27,DRV00248,2268275,13605
2025-08-27,DRV00249,20231805,12137
2025-08-27,DRV00250,2282920,13685
2025-08-27,DRV00251,1979201,11870
2025-08-27,DRV00252,2113213,12685
2025-08-27,DRV00253,2193100,13165
2025-08-27,DRV00254,2260670,13564
2025-08-27,DRV00255,2158700,12944
2025-08-27,DRV00256,2149514,12896
2025-08-27,DRV00257,2246661240,13478
2025-08-27,DRV00258,2023645,12134
2025-08-27,DRV00259,2351403000,14105
2025-08-27,DRV00260,1965585660,11785
2025-08-27,DRV00261,2092313680,12552
2025-08-27,DRV00262,2268273,13612
2025-08-27,DRV00263,2184100,13106
2025-08-27,DRV00264,1736760,10425
2025-08-27,DRV00265,2130787,12781
2025-08-27,DRV00266,2084667750,12502
2025-08-27,DRV00267,2132305,12792
2025-08-27,DRV00268,2115463,12688
2025-08-27,DRV00269,2206606,13238
2025-08-27,DRV00270,20237695,12145
2025-08-27,DRV00271,2009587,12052
2025-08-27,DRV00272,2156513,12939
2025-08-27,DRV00273,1889507,11340
2025-08-27,DRV00274,2165049,12989
2025-08-27,DRV00275,2052249280,12308
2025-08-27,DRV00276,2051060,12306
2025-08-27,DRV00277,2307611,13841
2025-08-27,DRV00278,2088124,12524
2025-08-27,DRV00279,2158402,12951
2025-08-27,DRV00280,2146830,12877
2025-08-27,DRV00281,24767338,14856
2025-08-27,DRV00282,1999122,11986
2025-08-27,DRV00283,2014653510,12093
2025-08-27,DRV00284,2070624,12423
2025-08-27,DRV00285,22882980,13725
2025-08-27,DRV00286,1980300410,11879
2025-08-27,DRV00287,2043207,12261
2025-08-27,DRV00288,2025906,12154
2025-08-27,DRV00289,1971101,11834
2025-08-27,DRV00290,19862964,11920
2025-08-27,DRV00291,2318101230,13908
2025-08-27,DRV00292,21080283,12656
2025-08-27,DRV00293,2076109,12454
2025-08-27,DRV00294,2132500,12799
2025-08-27,DRV00295,2021057,12124
2025-08-27,DRV00296,2133678570,12800
2025-08-27,DRV00297,21893426,13128
2025-08-27,DRV00298,2303220,13829
2025-08-27,DRV00299,20029456,12022
2025-08-27,DRV00300,22767481,13658
2025-08-27,DRV00301,2069464250,12408
2025-08-27,DRV00302,2112036260,12676
2025-08-27,DRV00303,20268882,12152
2025-08-27,DRV00304,1771208,10632
2025-08-27,DRV00305,2204428590,13227
2025-08-27,DRV00306,2129090,12775
2025-08-27,DRV00307,23227282,13931
2025-08-27,DRV00308,1970667,11819
2025-08-27,DRV00309,2148818,12891
2025-08-27,DRV00310,2095404,12572
2025-08-27,DRV00311,22840156,13701
2025-08-27,DRV00312,2300997,13805
2025-08-27,DRV00313,1887012,11319
2025-08-27,DRV00314,2117292,12708
2025-08-27,DRV00315,2337605,14015
2025-08-27,DRV00316,2155533,12929
2025-08-27,DRV00317,2285327,13718
2025-08-27,DRV00318,1998280,11987
2025-08-27,DRV00319,2278475,13669
2025-08-27,DRV00320,1884652,11304
2025-08-27,DRV00321,1694761,10171
2025-08-27,DRV00322,22338278,13404
2025-08-27,DRV00323,2282392930,13692
2025-08-27,DRV00324,1672587,10033
2025-08-27,DRV00325,2188318,13127
2025-08-27,DRV00326,21307771,12785
2025-08-27,DRV00327,1976207650,11861
2025-08-27,DRV00328,2271438150,13633
2025-08-27,DRV00329,1987696010,11918
2025-08-27,DRV00330,1983490460,11893
2025-08-27,DRV00331,2184067420,13104
2025-08-27,DRV00332,2195643,13170
2025-08-27,DRV00333,20222484,12136
2025-08-27,DRV00334,2216893,13309
2025-08-27,DRV00335,2188877,13133
2025-08-27,DRV00336,1970479,11824
2025-08-27,DRV00337,22477038,13480
2025-08-27,DRV00338,2347111,14083
2025-08-27,DRV00339,2124339,12743
2025-08-27,DRV00340,21917965,13156
2025-08-27,DRV00341,2012383,12065
2025-08-27,DRV00342,2270129,13622
2025-08-27,DRV00343,1874893,11253
2025-08-27,DRV00344,22004442,13203
2025-08-27,DRV00345,2235441370,13408
2025-08-27,DRV00346,2007088,12048
2025-08-27,DRV00347,2067833470,12408
2025-08-27,DRV00348,2177155,13063
2025-08-27,DRV00349,2078940,12474
2025-08-27,DRV00350,2101573,12610
2025-08-27,DRV00351,1947671,11693
2025-08-27,DRV00352,21505986,12903
2025-08-27,DRV00353,2019810,12122
2025-08-27,DRV00354,2000975,12000
2025-08-27,DRV00355,18714960,11226
2025-08-27,DRV00356,2181507,13091
